gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ISG20,357.20075103747,3.32910754267627,0.0960625703913918,34.5989817088745,2.61712789458833e-262,1.58650292969945e-258
ISG15,432.502260498134,4.59146501442341,0.134869063515286,33.8819019439404,1.23081568690141e-251,3.73060234699818e-248
IFI6,188.244874560953,5.03257732190282,0.181413165775191,27.2969533726416,4.60996147698156e-164,9.31519549115406e-161
MX1,96.1459138839095,4.89015095348719,0.195628743513292,24.2992243032093,1.99768484855004e-130,3.02749138797759e-127
MT2A,63.6516347677124,4.2850865328373,0.18858877072259,22.1694210818119,6.77764645746092e-109,8.21721856502562e-106
IFIT1,102.169750151054,5.43976224614762,0.259968386655788,20.0018234912258,5.30952766153375e-89,5.36439278070294e-86
IFIT3,116.022128336194,5.36118599313636,0.264816994987285,19.4997643481063,1.10289266180784e-84,9.55105045125593e-82
IFIT2,54.939419552367,4.40456278100702,0.228467622187743,18.6823745112905,6.88855841294637e-78,5.21980513741011e-75
LY6E,123.967630055967,3.31715335444486,0.183321854482079,18.0028383325916,1.85085907550307e-72,1.24665641285551e-69
PLSCR1,56.0336704413663,3.85822479931936,0.212066227052576,17.8680628183514,2.09131463015389e-71,1.26775492879929e-68
SAMD9,48.5596316552284,2.70370705227712,0.161251976439547,16.6635551606525,2.41248087302976e-62,1.3294962774824e-59
IRF7,52.2348043827873,3.29494913376938,0.206838325603729,15.7612930942805,5.7445465826749e-56,2.90195344868127e-53
SAT1,126.335470310387,2.70999321294636,0.173938414181704,15.5447476617148,1.72701500951394e-54,8.05320383667192e-52
HERC5,33.2408259891803,2.96294252938118,0.192111462036707,15.235733512559,2.04815534490241e-52,8.86851264342743e-50
SAMD9L,30.8250952311757,3.50045798439097,0.235872781602235,14.5024398122652,1.16919029940359e-47,4.72508772998971e-45
TNFSF10,44.7503391473019,2.96159323902409,0.203268243984521,14.4409182958009,2.86006001826033e-47,1.08360523941838e-44
EPSTI1,30.3686511880111,3.63668581105571,0.247999558307273,14.2840332792422,2.7520186608136e-46,9.81337477756001e-44
UBE2L6,63.7672264117011,2.26264056903811,0.16105362679529,14.0129070934197,1.29973697049685e-44,4.3772252861955e-42
EIF2AK2,32.4765901367504,2.96018557100931,0.210634563287388,13.8843428292626,7.88199674308003e-44,2.51477180297638e-41
IFI35,31.8928900892567,2.96426652301126,0.214315374091354,13.661174886957,1.73167082170986e-42,5.2486942606026e-40
TRIM22,27.4462758067754,2.8861965882658,0.217723906996089,13.081320801969,4.21059591287086e-39,1.21545868684872e-36
MX2,23.8449908976506,3.52119142065241,0.265656836036448,12.8629338175836,7.27616494413351e-38,2.00491417687897e-35
CMPK2,19.4022642567325,4.34057856444679,0.310708129891898,12.7903891830941,1.85542417835067e-37,4.89025276920077e-35
IFI44L,34.5772706588067,4.5210454553359,0.333205079575221,12.7740990882992,2.28781358365264e-37,5.77863581004263e-35
BST2,59.6240220654337,2.13337432060939,0.172296424271323,12.3488194328446,4.94314744833782e-35,1.19861439327295e-32
