gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
HES4,4.77334671856904,2.20672066709812,0.522694063276225,18.3735697641661,1.81559030176946e-05,0.000305286440335601
ISG15,668.668579741662,5.49952296104301,0.133100072129004,1630.32109979865,0,0
TNFRSF18,9.3297545516445,-1.34523569342517,0.322472131947772,18.7286909537339,1.50697922858127e-05,0.000259317854268855
TNFRSF4,3.22264937985531,-1.66435946813194,0.609788575729848,7.54194310518417,0.00602790010426941,0.0474849443410046
TNFRSF9,1.05969528815465,-2.31669680665664,0.887926764713744,7.74896617007877,0.00537432982128884,0.043315006163064
SPSB1,1.99078753733721,2.41970521516498,0.677394934180063,14.7518272150572,0.000122628629436543,0.00173222744140106
FBXO6,21.7407009100635,4.07265757192132,0.316059093316459,249.67638184371,3.0548615684283e-56,5.18934817713781e-54
ECE1,4.56617767430509,1.25253982426578,0.416270383589665,9.58174676531675,0.0019652134583557,0.0190066265132941
ID3,118.272688099095,-1.17410830985779,0.135747583908171,74.0080481614013,7.77991885056582e-18,3.70805484784162e-16
TMEM50A,41.8359774332623,0.667634778621909,0.137267446520435,23.8358614778521,1.04909608817198e-06,2.1254622581466e-05
SH3BGRL3,108.672985409234,-0.848164539317174,0.118450561868232,51.1933580216337,8.37013567528773e-13,3.06365463252935e-11
UBXN11,1.51242899400064,-1.89246921400441,0.709447145289701,8.10759724979602,0.00440801165682473,0.0365038465330798
CD52,38.1992252131409,-1.05780450565271,0.189388387006979,31.5910943019678,1.9030030955895e-08,4.84899827241554e-07
RPS6KA1,1.68485774421589,-2.62070002028576,0.777192459715612,13.1116216487453,0.000293469546096155,0.00375335085499426
WASF2,21.7016386417898,0.569941808394614,0.189403051470269,9.18102988450875,0.00244536384620237,0.0226264462026406
IFI6,233.457463934446,5.77227940464303,0.362163260430827,201.623145415916,9.23915419452981e-46,1.17710377959154e-43
THEMIS2,9.71567514790606,1.41323873599125,0.329433015930479,18.8643146414532,1.40353860396504e-05,0.000243414744797603
HDAC1,11.1237762064569,-1.23294746770552,0.26052384065332,23.3949743129766,1.31922745601657e-06,2.63249454702101e-05
MARCKSL1,17.8070028002379,-1.3896141279318,0.242985918535803,33.3249145599322,7.79772025177924e-09,2.05816321386604e-07
